contest,fips,geo_name,year,month,votes,vote_share,incumbent,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,loc_per_wmn,loc_per_white,loc_per_black,loc_per_hisp,loc_per_asian,candidate_count
827425_2017_4_fort collins_CO_Mayor_mayor_1,827425,fort collins,2017,4.0,8925.0,0.3,0.0,lose,1,,,,,,,,,,,,,-1.0,5000003810366356.0,0.498608978937903,0.885474219509518,0.0145178764218543,0.11179526516226,0.0423996244556158,4
827425_2017_4_fort collins_CO_Mayor_mayor_1,827425,fort collins,2017,4.0,2210.0,0.08,0.0,lose,1,,,,,,,0.18,0.64,0.12,0.06,0.0,caucasian,,,0.498608978937903,0.885474219509518,0.0145178764218543,0.11179526516226,0.0423996244556158,4
827425_2019_4_fort collins_CO_Mayor_mayor_1,827425,fort collins,2019,4.0,7770.0,0.26,0.0,lose,1,0.02,0.98,R,1.0,0.0,M,0.07,0.93,0.0,0.0,0.0,caucasian,1.47,103287865.0,0.498044861476786,0.884055214428265,0.0152131244806479,0.114821259851531,0.0372720472246276,2
832155_2005_11_greeley_CO_Mayor_mayor_1,832155,greeley,2005,11.0,3551.0,0.23,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.13,0.86,0.0,0.0,0.0,caucasian,1.3,111475829.0,0.509347785361247,0.797561075767109,0.0126732189900043,0.327426016328405,0.148519558580726,3
832155_2005_11_greeley_CO_Mayor_mayor_1,832155,greeley,2005,11.0,1545.0,0.1,0.0,lose,1,,,,,,,0.05,0.95,0.0,0.0,0.0,caucasian,,,0.509347785361247,0.797561075767109,0.0126732189900043,0.327426016328405,0.148519558580726,3
832155_2007_11_greeley_CO_Mayor_mayor_1,832155,greeley,2007,11.0,8003.0,0.61,0.0,win,1,0.15,0.85,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.25,111109173.0,0.509098858429443,0.794978850672938,0.014248421053704,0.340455437548445,0.147706401901227,2
832155_2011_11_greeley_CO_Mayor_mayor_1,832155,greeley,2011,11.0,3755.0,0.27,0.0,lose,1,0.85,0.15,D,1.0,0.0,M,0.0,0.98,0.0,0.0,0.0,caucasian,,,0.508123962328593,0.800305251846375,0.0173601954182205,0.362582832446699,0.133208315999159,2
832155_2013_11_greeley_CO_Mayor_mayor_1,832155,greeley,2013,11.0,5558.0,0.28,0.0,lose,1,0.93,0.07,D,0.02,0.98,F,0.01,0.21,0.77,0.01,0.0,hispanic,-0.65,5000000111640448.0,0.506920950922306,0.818704729475759,0.0188581379561546,0.367749358583086,0.106651614233522,2
832155_2015_11_greeley_CO_Mayor_mayor_1,832155,greeley,2015,11.0,3781.0,0.25,0.0,lose,1,0.98,0.02,D,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,,110806801.0,0.50571793951602,0.837104207105143,0.0203560804940888,0.372915884719473,0.0800949124678851,2
832155_2019_11_greeley_CO_Mayor_mayor_1,832155,greeley,2019,11.0,4248.0,0.21,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.02,0.96,0.01,0.0,0.0,caucasian,,35893493844.0,0.503311916703446,0.873903162363912,0.0233519655699571,0.383248936992248,0.0269815089366112,2
832155_2021_11_greeley_CO_Mayor_mayor_1,832155,greeley,2021,11.0,2440.0,0.14,0.0,lose,1,,,,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,,,,,,,,3
832155_2021_11_greeley_CO_Mayor_mayor_1,832155,greeley,2021,11.0,2784.0,0.16,0.0,lose,1,0.09,0.91,R,1.0,0.0,M,0.0,0.99,0.0,0.0,0.0,caucasian,1.3,3269150537.0,,,,,,3
843000_1995_11_lakewood_CO_Mayor_mayor_1,843000,lakewood,1995,11.0,4468.0,0.16,0.0,lose,1,0.05,0.95,R,0.99,0.01,M,0.04,0.9,0.05,0.01,0.0,caucasian,0.91,5613540634.0,0.510664138307635,0.901525711286037,0.0125847916734479,0.11816108446308,0.0639723890643984,3
843000_1995_11_lakewood_CO_Mayor_mayor_1,843000,lakewood,1995,11.0,2885.0,0.11,0.0,lose,1,0.63,0.37,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.510664138307635,0.901525711286037,0.0125847916734479,0.11816108446308,0.0639723890643984,3
843000_2003_11_lakewood_CO_Mayor_mayor_1,843000,lakewood,2003,11.0,3874.0,0.13,0.0,lose,1,0.85,0.15,D,0.0,1.0,F,0.01,0.99,0.0,0.0,0.0,caucasian,,,0.507780585970118,0.858684108316446,0.0150164752447195,0.167770308005953,0.0864758969789624,3
843000_2003_11_lakewood_CO_Mayor_mayor_1,843000,lakewood,2003,11.0,3436.0,0.11,0.0,lose,1,0.63,0.37,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.507780585970118,0.858684108316446,0.0150164752447195,0.167770308005953,0.0864758969789624,3
843000_2011_11_lakewood_CO_Mayor_mayor_1,843000,lakewood,2011,11.0,5194.0,0.18,0.0,lose,1,0.85,0.15,D,0.0,1.0,F,0.01,0.99,0.0,0.0,0.0,caucasian,,,0.510585105819862,0.833659440133493,0.0154167677473471,0.221034644859231,0.101877628576668,2
843000_2019_11_lakewood_CO_Mayor_mayor_1,843000,lakewood,2019,11.0,20081.0,0.45,0.0,lose,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,0.97,3818431531.0,0.507197691083473,0.873364391891044,0.0139222623628567,0.228673952285324,0.0437135963423382,2
845970_1995_NA_longmont_CO_Mayor_mayor_1,845970,longmont,1995,,1556.0,0.17,0.0,lose,1,0.73,0.27,D,1.0,0.0,M,0.02,0.92,0.07,0.0,0.0,caucasian,,,0.508189601427752,0.88745546468688,0.0046183018056439,0.150780216782272,0.0884191715435395,2
845970_1997_NA_longmont_CO_Mayor_mayor_1,845970,longmont,1997,,2907.0,0.29,0.0,lose,1,0.98,0.02,D,1.0,0.0,M,0.01,0.16,0.81,0.01,0.0,hispanic,,,0.507054618606359,0.871493998151585,0.0049371577815141,0.166751308441355,0.0991995062457192,2
845970_1999_NA_longmont_CO_Mayor_mayor_1,845970,longmont,1999,,3157.0,0.33,0.0,lose,1,0.06,0.94,R,0.97,0.03,M,0.02,0.94,0.03,0.0,0.0,caucasian,,,0.505919635784967,0.85553253161629,0.0052560137573844,0.182722400100438,0.109979840947899,2
845970_2005_NA_longmont_CO_Mayor_mayor_1,845970,longmont,2005,,7252.0,0.38,0.0,lose,1,0.98,0.02,D,1.0,0.0,M,0.2,0.79,0.01,0.0,0.0,caucasian,-0.47,29095816893.0,0.506379561233153,0.840357561397574,0.0074312632396471,0.218171870264167,0.116992990703337,2
845970_2017_11_longmont_CO_Mayor_mayor_1,845970,longmont,2017,11.0,9603.0,0.4,0.0,win,1,0.04,0.96,R,1.0,0.0,M,0.01,0.98,0.0,0.0,0.0,caucasian,0.84,110937024.0,0.511764684353547,0.874905321120282,0.0108091373318871,0.250067465575229,0.0574345457572831,3
845970_2017_11_longmont_CO_Mayor_mayor_1,845970,longmont,2017,11.0,9029.0,0.38,0.0,lose,1,0.93,0.07,D,0.02,0.98,F,0.04,0.95,0.01,0.0,0.0,caucasian,-0.59,5000003294162328.0,0.511764684353547,0.874905321120282,0.0108091373318871,0.250067465575229,0.0574345457572831,3
846465_2001_11_loveland_CO_Mayor_mayor_1,846465,loveland,2001,11.0,3501.0,0.31,0.0,lose,1,,,,0.99,0.01,M,0.03,0.95,0.02,0.0,0.0,caucasian,,,0.510742800383603,0.927124015611263,0.0039042267815493,0.0888183955968189,0.0412639980423787,3
846465_2001_11_loveland_CO_Mayor_mayor_1,846465,loveland,2001,11.0,1545.0,0.14,0.0,lose,1,0.17,0.83,R,0.02,0.98,F,0.0,0.98,0.01,0.0,0.0,caucasian,,5000003127071102.0,0.510742800383603,0.927124015611263,0.0039042267815493,0.0888183955968189,0.0412639980423787,3
846465_2013_11_loveland_CO_Mayor_mayor_1,846465,loveland,2013,11.0,7688.0,0.37,0.0,lose,1,0.08,0.92,R,0.99,0.01,M,0.02,0.95,0.02,0.01,0.0,caucasian,1.1,2649850057.0,0.5138784039398,0.921446017051024,0.0055046690674165,0.118842776017785,0.035617405583986,3
846465_2013_11_loveland_CO_Mayor_mayor_1,846465,loveland,2013,11.0,1988.0,0.09,0.0,lose,1,,,,0.7,0.3,M,0.04,0.51,0.1,0.35,0.0,caucasian,,,0.5138784039398,0.921446017051024,0.0055046690674165,0.118842776017785,0.035617405583986,3
846465_2019_11_loveland_CO_Mayor_mayor_1,846465,loveland,2019,11.0,9103.0,0.38,0.0,lose,1,0.08,0.92,R,1.0,0.0,M,0.03,0.97,0.0,0.0,0.0,caucasian,1.25,4925300823.0,0.507817775124265,0.935025617524093,0.0052963700853319,0.122722856837813,0.0135513896381812,3
846465_2019_11_loveland_CO_Mayor_mayor_1,846465,loveland,2019,11.0,4112.0,0.17,0.0,lose,1,,,,,,,,,,,,,-0.76,5000000110842049.0,0.507817775124265,0.935025617524093,0.0052963700853319,0.122722856837813,0.0135513896381812,3
846465_2021_11_loveland_CO_Mayor_mayor_1,846465,loveland,2021,11.0,12649.0,0.49,0.0,lose,1,0.08,0.92,R,1.0,0.0,M,0.0,0.96,0.03,0.0,0.0,caucasian,1.31,30233079461.0,,,,,,2
877290_1995_NA_thornton_CO_Mayor_mayor_1,877290,thornton,1995,,562.0,0.26,0.0,lose,1,0.73,0.27,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.505719031749752,0.861980206395541,0.0136703482236159,0.191293282857161,0.098488716315932,2
877290_2003_11_thornton_CO_Mayor_mayor_1,877290,thornton,2003,11.0,2299.0,0.23,0.0,lose,1,,,,,,,,,,,,,,36037629722.0,0.503437382703089,0.811010951009789,0.0157661129028837,0.244376085765464,0.128622054769355,2
877290_2015_11_thornton_CO_Mayor_mayor_1,877290,thornton,2015,11.0,5102.0,0.29,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.01,0.4,0.58,0.01,0.0,hispanic,-0.4,29125851881.0,0.504057421055135,0.806924001665302,0.0196901566656171,0.329189468879398,0.103713442340518,2
883835_2017_11_westminster_CO_Mayor_mayor_1,883835,westminster,2017,11.0,5292.0,0.26,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.502170978440605,0.84079352558374,0.0176151030210784,0.218379127452322,0.0780121332543603,3
883835_2017_11_westminster_CO_Mayor_mayor_1,883835,westminster,2017,11.0,5241.0,0.26,0.0,lose,1,0.06,0.94,R,1.0,0.0,M,0.04,0.92,0.03,0.0,0.0,caucasian,1.01,26602135296.0,0.502170978440605,0.84079352558374,0.0176151030210784,0.218379127452322,0.0780121332543603,3
883835_2021_11_westminster_CO_Mayor_mayor_1,883835,westminster,2021,11.0,12939.0,0.48,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,-0.68,5000033355668591.0,,,,,,2
908000_1993_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1993,11.0,3960.0,0.19,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.02,0.88,0.1,0.0,0.0,caucasian,0.96,3781552168.0,0.524555280564875,0.54486295365429,0.278470527985043,0.281132769976856,0.156520999856607,3
908000_1993_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1993,11.0,420.0,0.02,0.0,lose,1,,,,1.0,0.0,M,0.01,0.97,0.02,0.0,0.0,caucasian,,,0.524555280564875,0.54486295365429,0.278470527985043,0.281132769976856,0.156520999856607,3
908000_1995_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1995,11.0,2372.0,0.12,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.04,0.96,0.0,0.0,0.0,caucasian,0.88,2703867741.0,0.524113644280484,0.517828772208283,0.286805273963657,0.291886961860979,0.163695711946173,5
908000_1995_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1995,11.0,1348.0,0.07,0.0,lose,1,,,,1.0,0.0,M,0.06,0.8,0.12,0.03,0.0,caucasian,,,0.524113644280484,0.517828772208283,0.286805273963657,0.291886961860979,0.163695711946173,5
908000_1995_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1995,11.0,856.0,0.04,0.0,lose,1,0.73,0.27,D,1.0,0.0,M,0.5,0.49,0.01,0.0,0.0,black,,,0.524113644280484,0.517828772208283,0.286805273963657,0.291886961860979,0.163695711946173,5
908000_1995_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1995,11.0,95.0,0.0,0.0,lose,1,0.93,0.07,D,1.0,0.0,M,0.02,0.92,0.06,0.0,0.0,caucasian,-0.13,3492202692.0,0.524113644280484,0.517828772208283,0.286805273963657,0.291886961860979,0.163695711946173,5
908000_1997_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1997,11.0,976.0,0.06,0.0,lose,1,0.07,0.93,R,1.0,0.0,M,0.01,0.98,0.01,0.0,0.0,caucasian,0.71,2822939365.0,0.523672007996094,0.490794590762277,0.29514001994227,0.302641153745102,0.170870424035738,4
908000_1997_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1997,11.0,320.0,0.02,0.0,lose,1,0.73,0.27,D,1.0,0.0,M,0.5,0.49,0.01,0.0,0.0,black,,,0.523672007996094,0.490794590762277,0.29514001994227,0.302641153745102,0.170870424035738,4
908000_1997_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1997,11.0,2716.0,0.17,0.0,lose,1,0.0,1.0,R,0.02,0.98,F,0.01,0.95,0.01,0.03,0.0,caucasian,0.7,5000003110064001.0,0.523672007996094,0.490794590762277,0.29514001994227,0.302641153745102,0.170870424035738,4
908000_1999_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1999,11.0,2980.0,0.16,0.0,lose,1,0.0,1.0,R,0.02,0.98,F,0.01,0.95,0.01,0.03,0.0,caucasian,0.7,5000003110064001.0,0.523230371711704,0.463760409316271,0.303474765920884,0.313395345629225,0.178045136125304,4
908000_1999_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1999,11.0,423.0,0.02,0.0,lose,1,0.07,0.93,R,1.0,0.0,M,0.01,0.98,0.01,0.0,0.0,caucasian,0.71,2822939365.0,0.523230371711704,0.463760409316271,0.303474765920884,0.313395345629225,0.178045136125304,4
908000_1999_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,1999,11.0,1.0,0.0,0.0,lose,1,0.44,0.56,R,1.0,0.0,M,0.01,0.98,0.01,0.0,0.0,caucasian,,,0.523230371711704,0.463760409316271,0.303474765920884,0.313395345629225,0.178045136125304,4
908000_2011_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2011,11.0,439.0,0.04,0.0,lose,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.55,2936994696.0,0.514915233138419,0.396554706139645,0.346103277502355,0.384594083911952,0.192245058287574,3
908000_2011_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2011,11.0,3344.0,0.27,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,0.04,0.95,0.01,0.0,hispanic,1.07,3951994878.0,0.514915233138419,0.396554706139645,0.346103277502355,0.384594083911952,0.192245058287574,3
908000_2015_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2015,11.0,24.0,0.0,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.85,0.14,0.0,0.01,0.0,black,-0.41,110948482.0,0.515822378312304,0.400012782166375,0.3482146312769,0.394845007888046,0.121893395633282,8
908000_2015_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2015,11.0,2838.0,0.14,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,0.04,0.95,0.01,0.0,hispanic,1.07,3951994878.0,0.515822378312304,0.400012782166375,0.3482146312769,0.394845007888046,0.121893395633282,8
908000_2015_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2015,11.0,72.0,0.0,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.02,0.98,0.0,0.0,0.0,caucasian,-0.3,2566805341.0,0.515822378312304,0.400012782166375,0.3482146312769,0.394845007888046,0.121893395633282,8
908000_2015_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2015,11.0,6029.0,0.29,0.0,lose,1,1.0,0.0,D,0.02,0.98,F,0.04,0.95,0.0,0.01,0.0,caucasian,0.25,5000005341944204.0,0.515822378312304,0.400012782166375,0.3482146312769,0.394845007888046,0.121893395633282,8
908000_2015_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2015,11.0,10.0,0.0,0.0,lose,1,0.84,0.16,D,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,,2827932888.0,0.515822378312304,0.400012782166375,0.3482146312769,0.394845007888046,0.121893395633282,8
908000_2015_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2015,11.0,504.0,0.02,0.0,lose,1,0.73,0.27,D,0.99,0.01,M,0.93,0.06,0.0,0.0,0.0,black,,,0.515822378312304,0.400012782166375,0.3482146312769,0.394845007888046,0.121893395633282,8
908000_2015_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2015,11.0,61.0,0.0,0.0,lose,1,0.94,0.06,D,1.0,0.0,M,0.29,0.69,0.01,0.0,0.0,caucasian,-0.57,34770435705.0,0.515822378312304,0.400012782166375,0.3482146312769,0.394845007888046,0.121893395633282,8
908000_2019_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2019,11.0,4735.0,0.3,0.0,lose,1,1.0,0.0,D,0.02,0.98,F,0.91,0.09,0.0,0.0,0.0,black,-0.69,5000003818428322.0,0.516729523486189,0.403470858193106,0.350325985051444,0.40509593186414,0.0515417329789899,6
908000_2019_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2019,11.0,1583.0,0.1,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.13,0.13,0.73,0.01,0.0,hispanic,,2960000205.0,0.516729523486189,0.403470858193106,0.350325985051444,0.40509593186414,0.0515417329789899,6
908000_2019_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2019,11.0,27.0,0.0,0.0,lose,1,0.98,0.02,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.55,2936994696.0,0.516729523486189,0.403470858193106,0.350325985051444,0.40509593186414,0.0515417329789899,6
908000_2019_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2019,11.0,52.0,0.0,0.0,lose,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.516729523486189,0.403470858193106,0.350325985051444,0.40509593186414,0.0515417329789899,6
908000_2019_11_bridgeport_CT_Mayor_mayor_1,908000,bridgeport,2019,11.0,8.0,0.0,0.0,lose,1,0.85,0.15,D,0.0,1.0,F,0.03,0.96,0.0,0.0,0.0,caucasian,,,0.516729523486189,0.403470858193106,0.350325985051444,0.40509593186414,0.0515417329789899,6
908420_2005_11_bristol_CT_Mayor_mayor_1,908420,bristol,2005,11.0,7135.0,0.59,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.0,0.99,0.01,0.0,0.0,caucasian,0.73,3328174087.0,0.517298646027036,0.896697262666808,0.0326251149795585,0.0745479732949663,0.04792072060782,2
908420_2009_11_bristol_CT_Mayor_mayor_1,908420,bristol,2009,11.0,3323.0,0.4,0.0,lose,1,0.0,1.0,R,0.02,0.98,F,0.2,0.79,0.0,0.0,0.0,caucasian,1.1,5000002735894249.0,0.517951188768547,0.881292261039075,0.0372540604812367,0.09201659401412,0.0550229059649094,2
908420_2011_11_bristol_CT_Mayor_mayor_1,908420,bristol,2011,11.0,4296.0,0.49,0.0,lose,1,0.0,1.0,R,0.02,0.98,F,0.2,0.79,0.0,0.0,0.0,caucasian,1.1,5000002735894249.0,0.517719411985948,0.873298158364968,0.0399921340247553,0.104015957820965,0.0525932492073449,2
908420_2019_11_bristol_CT_Mayor_mayor_1,908420,bristol,2019,11.0,5032.0,0.42,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.04,0.86,0.07,0.03,0.0,caucasian,1.26,36167568951.0,0.514560112242131,0.840155340227584,0.0526388313695475,0.165073626837422,0.0189516244326501,2
908420_2021_11_bristol_CT_Mayor_mayor_1,908420,bristol,2021,11.0,6917.0,0.52,0.0,win,1,0.0,1.0,R,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,1.09,111038926.0,,,,,,2
918430_2003_11_danbury_CT_Mayor_mayor_1,918430,danbury,2003,11.0,115.0,0.01,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.04,0.91,0.05,0.0,0.0,caucasian,1.21,110440464.0,0.509610799195589,0.736427877461884,0.0688435953458954,0.185130965526897,0.150317505885313,3
918430_2003_11_danbury_CT_Mayor_mayor_1,918430,danbury,2003,11.0,5592.0,0.39,0.0,lose,1,1.0,0.0,D,0.99,0.01,M,0.01,0.92,0.06,0.01,0.0,caucasian,-0.44,3822458212.0,0.509610799195589,0.736427877461884,0.0688435953458954,0.185130965526897,0.150317505885313,3
918430_2005_11_danbury_CT_Mayor_mayor_1,918430,danbury,2005,11.0,5803.0,0.42,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.01,0.98,0.01,0.0,0.0,caucasian,0.9,2562815086.0,0.509480304488017,0.720993519583402,0.0696702077198585,0.203529876277192,0.163588532325599,2
918430_2007_11_danbury_CT_Mayor_mayor_1,918430,danbury,2007,11.0,186.0,0.01,0.0,lose,1,,,,1.0,0.0,M,0.02,0.97,0.0,0.0,0.0,caucasian,,,0.509349809780444,0.70555916170492,0.0704968200938216,0.221928787027487,0.176859558765886,3
918430_2007_11_danbury_CT_Mayor_mayor_1,918430,danbury,2007,11.0,4453.0,0.33,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.03,0.82,0.13,0.01,0.0,caucasian,-0.47,5000003704247265.0,0.509349809780444,0.70555916170492,0.0704968200938216,0.221928787027487,0.176859558765886,3
918430_2009_11_danbury_CT_Mayor_mayor_1,918430,danbury,2009,11.0,4365.0,0.34,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.03,0.96,0.01,0.0,0.0,caucasian,-0.54,3306168194.0,0.509219315072872,0.690124803826438,0.0713234324677846,0.240327697777783,0.190130585206173,2
918430_2011_11_danbury_CT_Mayor_mayor_1,918430,danbury,2011,11.0,3458.0,0.29,0.0,lose,1,1.0,0.0,D,0.07,0.93,F,0.02,0.96,0.01,0.0,0.0,caucasian,-0.57,5000004657061366.0,0.507818542534055,0.674936902224048,0.0749437121616291,0.254544066408053,0.183430853998071,2
918430_2013_11_danbury_CT_Mayor_mayor_1,918430,danbury,2013,11.0,3285.0,0.3,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,-0.44,2830938303.0,0.505147492163993,0.659995456897751,0.081357659175355,0.264577892918298,0.156760365141582,2
918430_2017_11_danbury_CT_Mayor_mayor_1,918430,danbury,2017,11.0,4475.0,0.37,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.06,0.68,0.23,0.03,0.0,caucasian,-0.56,30359398698.0,0.499805391423869,0.630112566245157,0.0941855532028067,0.284645545938789,0.103419387428603,2
918430_2019_11_danbury_CT_Mayor_mayor_1,918430,danbury,2019,11.0,7583.0,0.46,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.01,0.96,0.03,0.0,0.0,caucasian,-0.62,3771399463.0,0.497134341053807,0.61517112091886,0.100599500216533,0.294679372449034,0.0767488985721132,2
937000_1993_11_hartford_CT_Mayor_mayor_1,937000,hartford,1993,11.0,11210.0,0.59,0.0,win,1,1.0,0.0,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,-0.06,2455762148.0,0.522889474626433,0.363035581473873,0.386356265451734,0.342648784835619,0.230407447117669,4
937000_1993_11_hartford_CT_Mayor_mayor_1,937000,hartford,1993,11.0,204.0,0.01,0.0,lose,1,,,,,,,,,,,,,,5000027364549348.0,0.522889474626433,0.363035581473873,0.386356265451734,0.342648784835619,0.230407447117669,4
937000_1993_11_hartford_CT_Mayor_mayor_1,937000,hartford,1993,11.0,218.0,0.01,0.0,lose,1,,,,1.0,0.0,M,0.49,0.44,0.03,0.03,0.0,black,,,0.522889474626433,0.363035581473873,0.386356265451734,0.342648784835619,0.230407447117669,4
937000_1995_11_hartford_CT_Mayor_mayor_1,937000,hartford,1995,11.0,1788.0,0.15,0.0,lose,1,0.95,0.05,D,0.02,0.98,F,1.0,0.0,0.0,0.0,0.0,black,-0.33,5000002402716975.0,0.522737058549905,0.338519539040372,0.384691438777051,0.360512557269201,0.245268038423728,2
937000_1997_11_hartford_CT_Mayor_mayor_1,937000,hartford,1997,11.0,999.0,0.1,0.0,lose,1,,,,1.0,0.0,M,0.49,0.44,0.03,0.03,0.0,black,,,0.522584642473377,0.314003496606872,0.383026612102369,0.378376329702783,0.260128629729787,2
937000_1999_11_hartford_CT_Mayor_mayor_1,937000,hartford,1999,11.0,5.0,0.0,0.0,lose,1,0.98,0.02,D,0.92,0.08,M,0.48,0.5,0.01,0.01,0.0,caucasian,-0.47,2509780955.0,0.522432226396849,0.289487454173371,0.381361785427687,0.396240102136365,0.274989221035845,2
937000_2003_11_hartford_CT_Mayor_mayor_1,937000,hartford,2003,11.0,564.0,0.06,0.0,lose,1,0.31,0.69,R,0.99,0.01,M,0.0,0.98,0.01,0.0,0.0,caucasian,,111220458.0,0.520764420224281,0.283513618497404,0.382574126882797,0.413898893149553,0.277435597166083,3
937000_2003_11_hartford_CT_Mayor_mayor_1,937000,hartford,2003,11.0,1876.0,0.19,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.82,2985001398.0,0.520764420224281,0.283513618497404,0.382574126882797,0.413898893149553,0.277435597166083,3
937000_2007_11_hartford_CT_Mayor_mayor_1,937000,hartford,2007,11.0,155.0,0.01,0.0,lose,1,1.0,0.0,D,0.45,0.55,F,0.0,0.0,1.0,0.0,0.0,hispanic,-0.35,2663857761.0,0.518642289378543,0.291892532551783,0.385300466606066,0.425534766211417,0.270790371135695,6
937000_2007_11_hartford_CT_Mayor_mayor_1,937000,hartford,2007,11.0,996.0,0.07,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.03,0.24,0.73,0.01,0.0,hispanic,-0.34,5000002354693977.0,0.518642289378543,0.291892532551783,0.385300466606066,0.425534766211417,0.270790371135695,6
937000_2007_11_hartford_CT_Mayor_mayor_1,937000,hartford,2007,11.0,721.0,0.05,0.0,lose,1,0.0,1.0,R,1.0,0.0,M,0.9,0.1,0.0,0.0,0.0,black,-0.12,2562812612.0,0.518642289378543,0.291892532551783,0.385300466606066,0.425534766211417,0.270790371135695,6
937000_2007_11_hartford_CT_Mayor_mayor_1,937000,hartford,2007,11.0,4556.0,0.34,0.0,lose,1,1.0,0.0,D,,,,0.0,1.0,0.0,0.0,0.0,caucasian,-0.23,111564721.0,0.518642289378543,0.291892532551783,0.385300466606066,0.425534766211417,0.270790371135695,6
937000_2007_11_hartford_CT_Mayor_mayor_1,937000,hartford,2007,11.0,463.0,0.03,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,3151117225.0,0.518642289378543,0.291892532551783,0.385300466606066,0.425534766211417,0.270790371135695,6
