,geo_name,year,month,candidate_count,winner,pid_est,gender_est,race_est,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,challenger_win
1886,Somerville,2015,November,1,1,Democrat,Male,Caucasian,0.506890087939266,0.748387821084598,0.0648715645161459,0.114683911229079,0.128450475321338,0
1887,Irving,2014,May,2,1,Republican,Female,Caucasian,0.499492509442689,0.509879529918265,0.130553295679296,0.415950479048531,0.260501313728573,0
1888,Decatur,2008,August,2,0,Republican,Male,Hispanic,0.519091346386156,0.68311761975624,0.212485195605757,0.11014806567288,0.0774538269751755,1
1889,Chandler,2000,March,1,1,Republican,Male,Caucasian,0.500852300077585,0.771861072255792,0.034833872273914,0.209869691529666,0.151188406453695,0
1890,Ames,2009,November,1,1,Democrat,Female,Caucasian,0.470849357062679,0.848031038218197,0.033067037048847,0.032913816136299,0.0975994527547324,0
1891,New Britain,2003,November,2,0,Democrat,Male,Caucasian,0.519208506818844,0.676551049781408,0.115306244808856,0.297641707912085,0.165080202121744,1
1892,Lawrence,1997,November,2,0,Republican,Female,Caucasian,0.522044372142951,0.535457119100124,0.053374689983239,0.542922631315135,0.360201695193851,1
1893,St. Charles,2011,April,2,0,Republican,Female,Caucasian,0.511415091234618,0.87236357065142,0.059904334171725,0.0429919806066515,0.0427631595058329,1
1894,Garland,1996,May,2,1,Republican,Male,Caucasian,0.504871966900143,0.710315935600706,0.106702219530869,0.200007923549792,0.159972027474066,0
1895,West Jordan,2017,November,2,0,Republican,Female,Caucasian,0.495052966532272,0.808696955515328,0.0126546180572569,0.188197891901092,0.0605293626096503,1
1896,Methuen,2001,November,2,1,Democrat,Female,Caucasian,0.521425719631608,0.886188161015571,0.0152703652012294,0.10480778048581,0.0773071406220844,0
1897,Utica,2007,November,3,0,Republican,Male,Caucasian,0.522394291877692,0.721277097218963,0.145633657176826,0.0910902356575051,0.0931435677538381,1
1898,Roanoke,2012,May,2,1,Democrat,Male,Caucasian,0.522281888753501,0.638779559535854,0.285605549331973,0.0566106406006602,0.039398450153578,0
1899,Troy,2004,April,2,0,Republican,Male,Caucasian,0.505951617933834,0.790142867976455,0.0285584544895138,0.0172213419492563,0.160569501148939,1
1900,Bossier City,1993,April,2,1,Democrat,Male,Caucasian,0.516270800556602,0.769538853086558,0.194638605608494,0.0302753251827879,0.0255051391760424,0
1901,Logan,2001,November,2,1,Democrat,Male,Caucasian,0.519151319280669,0.884327698255063,0.00675834958832,0.0879242552987044,0.0835396966248891,0
1903,Rapid City,2001,April,2,0,Republican,Male,Caucasian,0.509298695836148,0.839392651480476,0.0098665186869812,0.0290570391280973,0.0179984478414846,1
1904,Davenport,2009,November,1,1,Democrat,Male,Caucasian,0.512967012041223,0.809579829733825,0.10638168711091,0.0708572193444232,0.0432086721563005,0
1905,Allentown,2017,November,4,1,Democrat,Male,Caucasian,0.513310031970876,0.611468854020054,0.140839742836566,0.49588108795603,0.0895822177798516,0
1906,Milpitas,2018,November,5,0,Republican,Male,Asian,0.480511841779404,0.167069514089805,0.0329695482199186,0.147424600655896,0.677985888122643,1
1907,Miami Beach,1999,November,2,1,Democrat,Male,Caucasian,0.492308943704227,0.868989587571723,0.0414932559672676,0.527833981591641,0.0554755719662127,0
1908,Denton,2016,May,1,1,Republican,Male,Caucasian,0.512204719363428,0.767616899446525,0.0988958846889674,0.231995139816137,0.0725395230426361,0
1909,Schenectady,2019,November,1,1,Democrat,Male,Caucasian,0.510636822899931,0.569523320693014,0.202316193449167,0.1074450723582,0.0695164849769667,0
1910,Vallejo,2007,November,4,0,Democrat,Female,Caucasian,0.514921772161198,0.337714849025321,0.225447000930738,0.205738441792396,0.358342194584906,1
1911,Mount Prospect,2001,April,1,1,Democrat,Male,Caucasian,0.503221772893595,0.802226443210814,0.0187783782331739,0.121414128212957,0.156649751535848,0
1912,Chandler,1998,March,1,1,Republican,Male,Caucasian,0.50151579011343,0.787844418760307,0.0329945099230049,0.20245110872946,0.143026653277567,0
1913,Des Plaines,2017,April,2,1,Unknown,Unknown,Caucasian,0.512592768831771,0.77512799922777,0.0208622407558432,0.18598788640306,0.146428932472959,0
1915,Kalamazoo,1993,November,1,1,Republican,Male,Caucasian,0.525309128953172,0.753268361671231,0.193184211324908,0.0316222778900272,0.038365492943642,0
1917,Elkhart,2003,November,2,1,Republican,Male,Caucasian,0.511059733896857,0.698594646505194,0.149510763595684,0.171034994044141,0.114345397675934,0
1918,Kalamazoo,1999,November,1,1,Democrat,Male,Black,0.518887387856064,0.714181805618598,0.204526163130024,0.0412275596563543,0.0469574103555221,0
1919,Camden,2005,June,2,1,Democrat,Female,Black,0.514070768869686,0.172120363219479,0.507099872764156,0.42927828557695,0.275490207611981,0
1920,Waterloo,2007,November,2,1,Republican,Male,Caucasian,0.516957340318678,0.785782169590712,0.150114320808794,0.0470428406094445,0.0346139843793918,0
1923,West Palm Beach,2003,March,6,0,Democrat,Male,Caucasian,0.50877348925287,0.576807010336229,0.322841183940627,0.195362441036529,0.0646953186314012,1
1924,Kentwood,1993,November,2,1,Republican,Male,Black,0.520362298129034,0.881475366129237,0.0663814872983722,0.0257302377242577,0.0403906497804323,0
1925,Hammond,2019,November,1,1,Democrat,Male,Caucasian,0.514136149867557,0.504984435320215,0.223528487342724,0.376865845284116,0.0254600944201777,0
1926,Roanoke,2000,May,4,0,Democrat,Male,Caucasian,0.531129163110704,0.693786810801698,0.267408414198565,0.0148033420783682,0.0190072805048941,1
1928,Las Cruces,1995,November,5,1,Democrat,Male,Caucasian,0.512579943983245,0.785992126396251,0.0214473466720107,0.493062666456672,0.159065577094985,0
1929,Bloomington,2001,April,2,1,Republican,Female,Caucasian,0.515100135291037,0.841713202917333,0.0879382301929847,0.0354807117864413,0.0495290319348173,0
1930,Missouri City,1993,May,1,1,Republican,Male,Black,0.511209232615558,0.557056355695508,0.321171793318186,0.0973736146062299,0.113011554790067,0
1931,Waterloo,2013,November,2,1,Democrat,Male,Caucasian,0.510558020756085,0.764889364952315,0.158607985051328,0.0597693203837157,0.034161435647778,0
1932,Roswell,2009,December,2,1,Republican,Male,Caucasian,0.506421729095887,0.753969368738894,0.114209340058639,0.1603565404835,0.104226585852954,0
1934,Chapel Hill,2007,November,2,1,Democrat,Male,Caucasian,0.538675433704296,0.743146721887339,0.101906563011649,0.054126838980071,0.127056092292659,0
1937,New Britain,2009,November,2,1,Republican,Male,Caucasian,0.515354279996917,0.642026992616331,0.128020554438311,0.357880811622412,0.184412794572897,0
1938,Florissant,2003,April,1,1,Democrat,Male,Caucasian,0.529106020562602,0.807552016130034,0.160816672542955,0.0163567990153943,0.0123173180727819,0
1939,Gastonia,2003,November,2,1,Democrat,Female,Caucasian,0.527360307709088,0.680266976748733,0.262786437445426,0.0670175177424683,0.0402942883441389,0
1940,Roanoke,2008,May,4,0,Democrat,Unknown,Caucasian,0.523754070729157,0.652756867478173,0.281134415958684,0.0470286047665682,0.0372419705704322,1
1943,Champaign,1995,April,2,1,Democrat,Male,Caucasian,0.48787115173047,0.769375653360742,0.148986628573966,0.0299201229526374,0.0686326945338253,0
1944,Florissant,2007,April,2,1,Democrat,Male,Caucasian,0.530802932467592,0.74212117623904,0.221830449292771,0.0182834951195949,0.0133203508792528,0
1945,Florissant,2015,April,2,1,Democrat,Male,Caucasian,0.537906431266868,0.607130378227932,0.334232666216654,0.0254118244330967,0.0104762116828751,0
1946,Plano,2006,May,2,1,Republican,Female,Caucasian,0.507277046402174,0.714513019016355,0.0655788130112807,0.128425191880015,0.188493682349135,0
1947,Rockville,2005,November,2,1,Democrat,Male,Caucasian,0.516533465633303,0.640926942352998,0.0934019462047558,0.130067201411934,0.227485487714608,0
1948,Bristol,2011,November,2,1,Democrat,Male,Caucasian,0.517719411985948,0.873298158364968,0.0399921340247553,0.104015957820965,0.0525932492073449,0
1949,Lancaster,2013,November,2,1,Democrat,Unknown,Caucasian,0.503617565856417,0.565577515331487,0.165791442475516,0.390294219401019,0.167103948485944,0
1950,Murfreesboro,2006,April,1,1,Democrat,Male,Caucasian,0.506573504556352,0.773102097217486,0.146653939783103,0.0497257439683922,0.0556092622625907,0
1951,Waukesha,2010,April,2,0,Democrat,Male,Caucasian,0.509940891993552,0.88097796883396,0.0234735145224695,0.120605786362737,0.071042733108968,1
1952,Rio Rancho,2018,March,3,0,Democrat,Male,Caucasian,0.514196908194837,0.800306477484054,0.0305757692203198,0.40568156877089,0.0396939596450614,1
1954,Elyria,2007,November,3,1,Democrat,Male,Caucasian,0.521200258442333,0.790883590269366,0.150858010967104,0.0423298953584554,0.0185333147002653,0
1955,Schaumburg,2011,April,2,1,Democrat,Male,Caucasian,0.517053136940415,0.695082905896401,0.0420849450484206,0.0901013233909785,0.229825273081999,0
1957,Methuen,2009,November,2,1,Democrat,Male,Caucasian,0.523382528318442,0.827596895211067,0.0294609649950836,0.172117451808408,0.115527219765331,0
1958,Passaic,2013,May,5,1,Democrat,Male,Hispanic,0.498321987764591,0.509296934217058,0.0988064234002308,0.721507245454697,0.272747571449579,0
1959,White Plains,1993,November,4,0,Republican,Male,Caucasian,0.531997514603271,0.710383401505662,0.180936378710767,0.169658420444578,0.094841159281318,1
1960,Schenectady,2015,November,3,1,Democrat,Male,Caucasian,0.513143706748712,0.589190669035832,0.202140247253183,0.106209351750288,0.0875034460989029,0
1961,Fall River,2014,December,8,0,Democrat,Male,Caucasian,0.520961599615425,0.844730138812047,0.0468432839850366,0.0864627051648295,0.0435407579331751,1
1962,Renton,1995,November,2,0,Democrat,Male,Caucasian,0.502873790187393,0.757962036120316,0.0750911999131726,0.0529407562364272,0.134635258548151,1
1963,Mount Vernon,2007,November,3,0,Democrat,Male,Black,0.546552975657178,0.256185996622212,0.622587298561728,0.130854484266343,0.0775431532800272,1
1964,Bryan,1993,May,2,1,Republican,Male,Caucasian,0.503707468372955,0.683143232307129,0.173454026809514,0.222100462539047,0.133963025441115,0
1965,Grand Prairie,2007,May,1,1,Republican,Male,Caucasian,0.508974420811279,0.554168913266156,0.181833046215873,0.397865247989274,0.223268376780368,0
1966,Des Moines,2011,November,1,1,Democrat,Male,Caucasian,0.510347633232645,0.763558387018268,0.103568945933369,0.12120710450853,0.0915379787888254,0
1967,Orland Park,2013,April,1,1,Democrat,Male,Caucasian,0.521373714687148,0.896230949714139,0.0248888669035111,0.064328332778436,0.0602663676539352,0
1968,Jackson,2019,June,2,0,Democrat,Male,Black,0.540738738704154,0.494838397348225,0.448756060381939,0.0414310479412178,0.0162436658406701,1
1970,Tinley Park,1993,April,2,1,Republican,Male,Caucasian,0.514162882986207,0.952637368307179,0.0171037495492811,0.0301852862305724,0.0254781130810345,0
1971,Dothan,2005,July,2,0,Democrat,Male,Caucasian,0.528674277628491,0.65190971226707,0.313250329914574,0.0210369359609417,0.0180780007258794,1
1972,Perth Amboy,2004,May,2,1,Democrat,Male,Hispanic,0.505409423455768,0.479485370927093,0.102414546956368,0.731390903036394,0.353500187569792,0
1973,Murfreesboro,2010,April,2,1,Democrat,Male,Caucasian,0.508785802951588,0.756195117465864,0.151809112224725,0.0593352029791734,0.062010942025654,0
1974,Gastonia,2005,November,2,1,Democrat,Female,Caucasian,0.52735889056624,0.665913625590974,0.267169020790784,0.0753534414507187,0.0474519704820801,0
1975,Elgin,2019,April,2,1,Democrat,Male,Caucasian,0.503493916517703,0.622358520647952,0.0603778178422271,0.454875342027171,0.0744801749991217,0
1976,Utica,2019,November,3,1,Democrat,Male,Caucasian,0.506811630384448,0.630758558196568,0.151639008281053,0.125002154493141,0.114692369652632,0
1977,Elgin,2007,April,2,1,Democrat,Male,Caucasian,0.501429703731309,0.673088340769766,0.0720512659102949,0.407849712002441,0.210081181133911,0
1978,Chapel Hill,2005,November,2,1,Democrat,Male,Caucasian,0.541680822171299,0.753531364008471,0.105429219763823,0.047834913870972,0.114636699403776,0
1980,Terre Haute,2015,November,2,1,Republican,Male,Caucasian,0.484514047752395,0.828271966838751,0.108184513971695,0.0293500571441907,0.0190568457789848,0
1982,Meriden,2011,November,2,1,Democrat,Male,Caucasian,0.517998633883843,0.739395829525615,0.0968854372812328,0.289273339642754,0.117241859078387,0
1984,Camden,2001,May,2,1,Democrat,Female,Black,0.514508186613344,0.16912571461426,0.528212125133528,0.396418332325642,0.25790140555924,0
1985,Birmingham,2007,October,10,0,Democrat,Male,Black,0.533935804458517,0.228088953306217,0.734205409175733,0.0300596884257417,0.025959499584514,1
1986,Bolingbrook,2009,April,2,1,Republican,Male,Caucasian,0.504001145886431,0.552975382741132,0.2044046925323,0.233370718157985,0.206219062342853,0
1987,Greenville,2003,November,2,1,Democrat,Male,Caucasian,0.538410535659714,0.59862016607677,0.349962809610386,0.0256924751177616,0.0326707517589838,0
1989,Merced,2007,November,2,1,Republican,Female,Caucasian,0.510032104289877,0.522258587419372,0.0629430096131755,0.47106922948984,0.346502526833286,0
1990,Waterloo,2005,November,3,0,Republican,Male,Caucasian,0.51788302736211,0.794438477448914,0.146827281945209,0.0411078110772364,0.0314154756273006,1
1991,Chapel Hill,2013,November,4,1,Democrat,Male,Caucasian,0.532986295510845,0.724519002247102,0.10029261293832,0.0633024826563088,0.141069433361344,0
1992,Mesquite,2019,November,2,0,Republican,Male,Caucasian,0.522070673956083,0.624248056085268,0.256066066449376,0.407201077176478,0.0404225073797883,1
1993,Skokie,1997,April,1,1,Democrat,Female,Caucasian,0.528053151233882,0.726088597469103,0.0381545543013568,0.0524036723418181,0.211624976744126,0
1994,Des Plaines,1993,April,2,0,Democrat,Unknown,Caucasian,0.517091568758482,0.897477038606417,0.0073092089496863,0.0883376681162254,0.0876974930003782,1
1995,Richardson,2013,May,2,0,Democrat,Male,Caucasian,0.506808764819634,0.670456916236478,0.0922616087086673,0.165335722818395,0.193078589058034,1
1996,Carson,1999,March,3,1,Unknown,Male,Caucasian,0.516409191262101,0.265899902815775,0.25486225806415,0.342137066595942,0.427764679836282,0
1997,Champaign,2003,April,1,1,Republican,Male,Caucasian,0.492669362947638,0.715400967763917,0.156236762806313,0.0471581427592687,0.101666735399095,0
1998,St. Charles,2015,April,2,1,Republican,Female,Caucasian,0.517922949865522,0.86259299992701,0.0630867375820347,0.047224243246651,0.0381158856830995,0
1999,Lafayette,2015,November,2,1,Democrat,Male,Caucasian,0.507214895267013,0.836692598107097,0.074037619847458,0.127671072242454,0.0431068383833157,0
2000,Rockville,2015,November,2,1,Democrat,Female,Caucasian,0.52338790468097,0.583743581606618,0.102314848576058,0.14549115895674,0.234788202087302,0
2001,Midland,2004,May,2,1,Republican,Male,Caucasian,0.517344295436685,0.755265829740388,0.0818445872224545,0.324383728378021,0.134275601853143,0
2002,Mesquite,2011,May,1,1,Republican,Male,Caucasian,0.522693616352014,0.593416533319718,0.222562476697068,0.325806794744444,0.139956927337122,0
2003,Garland,2009,May,3,1,Republican,Male,Black,0.509344643204164,0.582431529866099,0.14269794186145,0.365877991292915,0.234138198112987,0
2004,New Britain,2013,November,2,0,Democrat,Male,Caucasian,0.51356561395148,0.654604055578721,0.129591821829441,0.387411023959946,0.139746585640254,1
2005,Decatur,2019,April,3,1,Democrat,Female,Caucasian,0.531654555244015,0.712263039563672,0.212041106069067,0.0281878331983704,0.0083258264323268,0
2006,Avondale,2012,August,1,1,Democrat,Female,Caucasian,0.505944612431304,0.603326612012398,0.0964585221311438,0.506147414517576,0.218296185142287,0
2007,Frederick,2013,November,3,1,Republican,Male,Caucasian,0.517326995719041,0.65151075790184,0.187918068258797,0.15141673373051,0.109717900104166,0
2008,Enid,1997,March,2,1,Republican,Male,Caucasian,0.518897243849927,0.883342347967135,0.040593959667336,0.0395737299030027,0.034341615567576,0
2009,Roswell,2013,November,1,1,Republican,Male,Caucasian,0.507217180958674,0.748180259849707,0.125088667053884,0.164527275364448,0.0879539639493203,0
2010,Rockville,1999,November,2,1,Democrat,Female,Caucasian,0.511933526670468,0.689186994218666,0.0902393620874243,0.11362363343853,0.189142108046885,0
2011,Miami Beach,2011,November,4,1,Democrat,Unknown,Hispanic,0.47698531785313,0.859346474756121,0.0439443587214185,0.534152518700953,0.0504372844284316,0
2013,Gastonia,1999,November,2,0,Democrat,Male,Black,0.528051973900361,0.705616060719236,0.255470718594209,0.0495994318649556,0.0275356289070679,1
2014,Taylorsville,2017,November,2,0,Unknown,Male,Caucasian,0.496528075619079,0.755312638452757,0.0179735149699917,0.22598164138143,0.0840988484447988,1
2015,Inglewood,2007,January,2,1,Democrat,Male,Black,0.524863373931618,0.22045819575273,0.448804821306703,0.492021802066722,0.282547557973568,0
2016,Beaumont,1998,May,1,1,Republican,Male,Black,0.524480299847324,0.481082662970411,0.44929911380872,0.0720343852667978,0.05568249416977,0
2017,Champaign,2011,April,2,0,Republican,Male,Caucasian,0.490489257921881,0.673985591795139,0.159367846908461,0.063069675524485,0.133473197025942,1
2019,Ames,2013,November,1,1,Democrat,Female,Caucasian,0.468299757049248,0.835500668596613,0.0332155590565757,0.0358911238657932,0.103454471518286,0
2020,Gastonia,1997,November,2,0,Democrat,Male,Caucasian,0.529431054854365,0.713254175186965,0.25398703092785,0.0397710312346814,0.0234913564467496,1
2021,Marietta,2013,November,2,1,Republican,Male,Caucasian,0.512310214042148,0.534316238889228,0.311753115391295,0.191161144658041,0.0927162677028475,0
2022,Elgin,2015,April,2,1,Democrat,Male,Caucasian,0.50278732823222,0.638853578091741,0.0663338887282368,0.446285136897682,0.137946399748611,0
2023,Flagstaff,2008,May,2,0,Republican,Male,Caucasian,0.505900154557477,0.743029156525367,0.0190266051608475,0.179023006096522,0.0897195372093959,1
2024,Gastonia,1993,November,2,1,Democrat,Male,Caucasian,0.532189216762373,0.728530404122422,0.251019655595132,0.020114229974133,0.015402811526113,0
2025,Bloomington,2011,November,1,1,Democrat,Male,Caucasian,0.497497393709054,0.829066216250818,0.0450340921145524,0.0359665590009401,0.0929299282675573,0
2027,Lakewood,2007,November,2,0,Democrat,Male,Caucasian,0.511626298715324,0.891500363500308,0.0507589454512546,0.035549981796793,0.0283471797116522,1
2028,Inglewood,2018,November,5,0,Unknown,Male,Hispanic,0.516324749258352,0.269610384751554,0.415026776745622,0.50568210871515,0.0725045531092986,1
2029,Plano,2002,May,2,0,Republican,Male,Caucasian,0.503614710643719,0.759905306508432,0.055353576623121,0.109937463935984,0.156683409587261,1
2030,Chapel Hill,2015,November,3,0,Democrat,Male,Caucasian,0.532198925182213,0.722485164608075,0.102739302974941,0.0631276533313683,0.137992267851584,1
2032,Boca Raton,2011,March,2,1,Republican,Female,Caucasian,0.511784528249981,0.883012191856397,0.0515719065123077,0.121398005529196,0.0430456004017748,0
2033,Elkhart,1999,November,2,0,Democrat,Male,Caucasian,0.509634252609032,0.727228613121013,0.146662761501478,0.135246679397171,0.0952518414244239,1
2034,Compton,1997,April,3,1,Democrat,Male,Black,0.509518768599712,0.148730574529946,0.44668912102506,0.528930801917611,0.37334274957088,0
2035,Mishawaka,2019,November,1,1,Republican,Male,Caucasian,0.518858329918805,0.83381019295364,0.0786627013438863,0.0565027115865889,0.0241356285431023,0
2037,Cathedral City,2010,November,4,1,Republican,Female,Caucasian,0.485625,0.63548828125,0.02625,0.58759765625,0.28564453125,0
2038,Rapid City,2003,April,2,0,Republican,Male,Caucasian,0.508452062477827,0.831597519257642,0.0101723075834159,0.0318084921892644,0.0183283916563847,1
2039,Cicero,2017,April,1,1,Republican,Male,Caucasian,0.498925407381745,0.394758063950413,0.0359612972622941,0.887520695646601,0.124972201446359,0
2041,Carson,1997,March,4,0,Democrat,Male,Asian,0.514679485075727,0.283958484776312,0.256306377446658,0.328049447865393,0.418388210911946,1
2042,Yuma,1997,September,2,1,Republican,Female,Caucasian,0.503457988222501,0.69737837232885,0.033900058957832,0.426613404967397,0.227590028783461,0
2043,Plantation,2015,March,2,1,Unknown,Female,Caucasian,0.524607067367067,0.679444141963941,0.212604714922857,0.234667536693326,0.0559374591214944,0
2044,Troy,2019,November,3,1,Democrat,Male,Caucasian,0.511702913725098,0.68538698351871,0.174131772297278,0.0942388942242952,0.0494887994264135,0
2045,National City,1998,November,2,1,Republican,Male,Caucasian,0.489348231720986,0.362943228218312,0.0615294150492544,0.571807804339055,0.52361406727441,0
2046,Amarillo,2003,May,2,1,Republican,Male,Caucasian,0.518417649665975,0.773558471824891,0.0616322055419049,0.239326696280711,0.131889292569109,0
2047,Abilene,1996,May,2,1,Republican,Male,Caucasian,0.50245913580742,0.798015588404431,0.0808989387273229,0.178764127770061,0.101589577272609,0
2048,Champaign,2015,April,4,0,Democrat,Male,Caucasian,0.488397187148115,0.659768190916967,0.171091285618733,0.0631245789671911,0.133062117385584,1
2049,Gastonia,1995,November,1,1,Democrat,Male,Caucasian,0.530810135808369,0.720892289654694,0.252503343261491,0.0299426306044072,0.0194470839864313,0
2050,Greenville,1995,November,2,1,Democrat,Female,Caucasian,0.531958590138796,0.627950228080861,0.341237827151772,0.0144988047534212,0.0217157865928374,0
2052,Davie,2012,March,2,1,Democrat,Female,Caucasian,0.514350935831344,0.787165077915513,0.0820251228799906,0.312817105022201,0.0794354431854321,0
2053,Merced,2013,November,2,1,Republican,Male,Caucasian,0.508587117216994,0.526151779942387,0.0601704455744021,0.512614841352825,0.277459125954639,0
2054,Lancaster,2009,November,2,1,Democrat,Unknown,Caucasian,0.504170367503898,0.558097399851659,0.160994258008949,0.384691540387783,0.217922930010661,0
2055,Harrisburg,2017,November,1,1,Democrat,Male,Caucasian,0.522689780792811,0.336311785633999,0.517674507453185,0.206850935875983,0.0658641394389528,0
2056,Bloomington,1993,April,2,1,Republican,Male,Caucasian,0.526002774128669,0.891146697043568,0.0728033759938705,0.021306665721165,0.0289769297926918,0
2057,Mishawaka,2015,November,1,1,Republican,Male,Caucasian,0.523583963534524,0.845830333232002,0.0743369608772141,0.0514241072272892,0.0297856663219691,0
2059,Rockville,2003,November,2,1,Democrat,Male,Caucasian,0.514883361223487,0.655679656591001,0.0924807726861353,0.124710363896034,0.215076588484255,0
2060,Lakeville,1993,November,1,1,Democrat,Male,Caucasian,0.493974735101854,0.964737330338615,0.0084374992583286,0.0116946680355065,0.0190351552902003,0
2061,Knoxville,2015,September,2,1,Democrat,Female,Caucasian,0.520257908400124,0.761086391183071,0.170347725957096,0.0496765050786541,0.0287370493990262,0
2062,Lancaster,2005,November,2,0,Republican,Male,Caucasian,0.507838115797363,0.583616023903454,0.152060059809756,0.350415660200607,0.209873575915548,1
2063,Dubuque,2017,November,3,1,Democrat,Male,Caucasian,0.518465072546274,0.903566002441614,0.0483795771982463,0.0256258842882376,0.0161722815829079,0
2064,Palatine,2013,April,1,1,Democrat,Male,Caucasian,0.505240563100609,0.745622977251703,0.0274597262185228,0.187444116496892,0.159112991165044,0
2065,Troy,1998,April,2,1,Republican,Female,Caucasian,0.505951955160661,0.841411010563014,0.0194367742185855,0.0142435174353692,0.123045936394303,0
2066,Waukesha,2002,April,2,1,Democrat,Female,Caucasian,0.510990877974491,0.905951089331775,0.0149500056426351,0.0927736833041709,0.0583149870382996,0
2067,Taylorsville,2009,November,2,1,Unknown,Unknown,Unknown,0.504230473201868,0.789704903733693,0.0178250152974897,0.179958553820774,0.14956204932033,0
2068,Methuen,2015,November,1,1,Democrat,Male,Caucasian,0.521449219608476,0.782904084280708,0.0370763663859544,0.237803466683015,0.0807859911765193,0
2069,West Des Moines,2017,November,1,1,Republican,Male,Caucasian,0.510990979379165,0.857839808442536,0.038793043225614,0.0573423393270974,0.0719429229500826,0
2072,Greenville,2003,November,2,1,Republican,Male,Caucasian,0.524405985483398,0.626702161820359,0.327572510668136,0.0417705583370579,0.0308570683025228,0
2073,Waterloo,2015,December,2,0,Republican,Male,Caucasian,0.507217494757788,0.759617136384918,0.160983389016098,0.0623186107010217,0.0306612277412775,1
2074,West Des Moines,2005,November,1,1,Democrat,Male,Caucasian,0.518748739827285,0.905080776553046,0.0258873168831125,0.041007609366643,0.0517206819921026,0
2076,Lafayette,2019,November,1,1,Democrat,Male,Caucasian,0.502572751307849,0.837497376622563,0.0836519873965593,0.133209776923519,0.0198860237161225,0
2077,Gilroy,1995,November,2,1,Republican,Male,Caucasian,0.500829120018606,0.635399621265378,0.0149861739135704,0.505251240767906,0.311530873298923,0
2078,West Des Moines,2009,November,1,1,Republican,Male,Caucasian,0.517153976974978,0.887900219681999,0.0316326206837645,0.0496083653081181,0.0606682898015896,0
2079,Peoria,2003,March,1,1,Republican,Male,Caucasian,0.519788966255263,0.841104463811269,0.0295471923166705,0.163617944602315,0.0950807245495652,0
2080,Skokie,2005,April,1,1,Unknown,Male,Caucasian,0.525898248523529,0.645959855261242,0.0588084690091058,0.07278077714818,0.259058599467254,0
2081,St. Charles,2019,April,2,0,Republican,Female,Caucasian,0.524430808496426,0.8528224292026,0.0662691409923443,0.0514565058866505,0.0334686118603662,1
2082,Schaumburg,2015,April,1,1,Democrat,Male,Caucasian,0.516638365801945,0.658056964175582,0.0421301693527368,0.0973197711979574,0.240885428823578,0
2083,Compton,2005,April,8,1,Democrat,Male,Black,0.511400034776404,0.212855858647106,0.365829020517142,0.609069777713845,0.379460620118916,0
2084,Tinley Park,2009,April,2,1,Republican,Male,Caucasian,0.519216551124768,0.892041730617307,0.0350170010940677,0.0659977562256857,0.0568131574595411,0
2085,Pontiac,2017,November,4,1,Democrat,Female,Black,0.515144782653752,0.368768111410787,0.510960372958315,0.182208545148395,0.0382185989796192,0
2086,Greenville,2005,November,2,1,Democrat,Male,Caucasian,0.539313544617062,0.588358830049902,0.355643860760127,0.029107362844262,0.0353252084401609,0
2087,Berwyn,2009,April,4,0,Democrat,Male,Caucasian,0.505677024351638,0.617816749002029,0.0589147375086441,0.572976697086356,0.283578409574699,1
2088,Marietta,2005,November,2,1,Republican,Male,Caucasian,0.503654966665316,0.545836762168757,0.304831910845613,0.187461361313358,0.115903634623774,0
2089,Council Bluffs,2017,November,2,1,Unknown,Unknown,Unknown,0.5094210884212,0.910271358911505,0.0229315759307536,0.0970841141420778,0.02015599436716,0
2090,Tinley Park,2001,April,1,1,Republican,Male,Caucasian,0.51641403251767,0.927234542453458,0.0209886799169759,0.0440265407718376,0.0375515970381678,0
2093,Tinley Park,1997,April,2,1,Republican,Male,Caucasian,0.515249074246536,0.940635240093349,0.0183216868181716,0.0365252020074491,0.0310014210264412,0
2094,Wyoming,2005,November,2,0,Republican,Male,Caucasian,0.506648094297072,0.80077433983315,0.0603855887680743,0.145445043109694,0.100680229142861,1
2095,Minnetonka,2013,November,2,1,Unknown,Male,Caucasian,0.522106730863356,0.888875598608928,0.0417920676613445,0.0213870547180875,0.0445643123538867,0
2096,Vineland,2000,June,2,0,Republican,Male,Caucasian,0.520765580849816,0.674663681114606,0.136198041620017,0.299976897513817,0.152458637664161,1
2097,Carlsbad,2010,November,4,0,Democrat,Male,Caucasian,0.511193604739481,0.827937490505848,0.013092435060003,0.132804192617348,0.112477214036154,1
2098,Hendersonville,1996,November,2,1,Republican,Unknown,Caucasian,0.514723292018329,0.944394854160904,0.0340197811270896,0.0135986566367201,0.0136044993418467,0
2099,North Miami,2007,May,2,1,Democrat,Male,Caucasian,0.51900531117009,0.33256839709426,0.577072044780201,0.259517309207603,0.0496658558841904,0
2101,Burlington,1997,November,2,1,Republican,Male,Caucasian,0.532513170248549,0.692896399043249,0.243021260125572,0.0722962623677109,0.0510068815264582,0
2102,Bismarck,1998,June,1,1,Republican,Male,Caucasian,0.516929690938674,0.951587950828913,0.0024706759245585,0.0072981710852515,0.0065202412429984,0
2103,Yuma,2009,November,2,0,Republican,Male,Caucasian,0.492616156616468,0.687387209863281,0.0323225718246806,0.539196689962742,0.218117427021651,1
2104,Gastonia,2015,November,2,1,Democrat,Male,Caucasian,0.527754524962128,0.627446765631465,0.282460159425022,0.0990803248085357,0.0422399438967047,0
