contest,full_name,ledb_candid,fips,geo_name,year,month,votes,vote_share,incumbent,winner,n_winners,prob_democrat,prob_republican,pid_est,prob_male,prob_female,gender_est,prob_black,prob_white,prob_hispanic,prob_asian,prob_other,race_est,contributor.cfscore,bonica.cid,percent_women,percent_white,percent_black,percent_hispanic,percent_asian_american,candidate_count,cpi_prevYear,unemployment_prevYear
4752006_2011_8_nashville-davidson county_TN_Mayor_mayor_1,bruce casper,47759,4752006,nashville-davidson county,2011,8.0,1810.0,0.03,0.0,lose,1,,,,1.0,0.0,M,0.01,0.99,0.0,0.0,0.0,caucasian,,,0.515759674455367,0.607802012819328,0.283423771789935,0.100899113289048,0.0776787951900173,4,218.0761666666667,9.6
4804000_2019_5_arlington_TX_Mayor_mayor_1,ashton stauffer,48176,4804000,arlington,2019,5.0,1809.0,0.1,0.0,lose,1,,,,0.97,0.03,M,0.01,0.98,0.0,0.0,0.0,caucasian,,,0.508085999430084,0.598281652656463,0.223542633761841,0.293475754800464,0.077144038350149,4,251.09949999999995,3.9
3474000_2006_5_trenton_NJ_Mayor_mayor_1,john harmon,29554,3474000,trenton,2006,5.0,1807.0,0.15,0.0,lose,1,0.73,0.27,D,0.99,0.01,M,0.87,0.13,0.0,0.0,0.0,black,,,0.493019951677573,0.289548059455714,0.520296689142126,0.288375073666405,0.14714365304951,5,195.26666666666665,5.1
667000_2007_11_san francisco_CA_Mayor_mayor_1,lonnie holmes,74185,667000,san francisco,2007,11.0,1807.0,0.01,0.0,lose,1,0.89,0.11,D,0.99,0.01,M,0.2,0.75,0.05,0.0,0.0,caucasian,,32561883605.0,0.492423664048248,0.488348810340252,0.0658561467092392,0.148153601852613,0.395379757999755,12,201.55833333333337,4.6
1225175_2019_3_gainesville_FL_Mayor_mayor_1,jennifer reid,3254,1225175,gainesville,2019,3.0,1806.0,0.16,0.0,lose,1,0.92,0.08,D,0.02,0.98,F,0.02,0.98,0.0,0.0,0.0,caucasian,,,0.520560768295999,0.653590016053099,0.218799441873424,0.116712916103022,0.0736663985940549,4,251.09949999999995,3.9
107000_2007_10_birmingham_AL_Mayor_mayor_1,carole smitherman,284,107000,birmingham,2007,10.0,1804.0,0.03,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,1.0,0.0,0.0,0.0,0.0,black,,,0.533935804458517,0.228088953306217,0.734205409175733,0.0300596884257417,0.025959499584514,10,201.55833333333337,4.6
982800_2009_11_west haven_CT_Mayor_mayor_1,nancy r rossi,79451,982800,west haven,2009,11.0,1804.0,0.18,0.0,lose,1,1.0,0.0,D,0.02,0.98,F,0.01,0.98,0.0,0.0,0.0,caucasian,-0.16,5000002291649468.0,0.516597999105664,0.665325945719811,0.193119583943943,0.173571177654641,0.104703071397472,3,215.25424999999998,5.8
3633139_2009_3_hempstead_NY_Mayor_mayor_1,james garner,34505,3633139,hempstead,2009,3.0,1803.0,0.36,0.0,lose,1,0.0,1.0,R,0.99,0.01,M,0.92,0.08,0.0,0.0,0.0,black,0.63,33246902542.0,0.508817830487416,0.222529775781131,0.48695427822354,0.429665147213667,0.234664741317729,3,215.25424999999998,5.8
4806128_2000_5_baytown_TX_Mayor_mayor_1,pete alfaro,48462,4806128,baytown,2000,5.0,1802.0,0.59,1.0,win,1,0.05,0.95,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,1.13,2598824612.0,0.51452656932109,0.678729489688394,0.133794972151137,0.342435646545236,0.154749360228812,2,166.58333333333334,4.2
668084_2018_11_san leandro_CA_Mayor_mayor_1,dan dillman,74353,668084,san leandro,2018,11.0,1802.0,0.07,0.0,lose,1,,,,1.0,0.0,M,0.01,0.98,0.01,0.0,0.0,caucasian,,,0.51659361576202,0.372950817566045,0.106664853249351,0.271349518861986,0.365316214072378,4,245.121,4.4
1304204_2006_11_augusta-richmond county_GA_Mayor_mayor_1,william 'gil' gilyard,5207,1304204,augusta-richmond county,2006,11.0,1800.0,0.04,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.75,0.21,0.03,0.01,0.0,black,-0.94,4804225068.0,0.516690225662054,0.414223129511954,0.529863508820942,0.0358345920705961,0.0300426065934029,4,195.26666666666665,5.1
137000_2016_8_huntsville_AL_Mayor_mayor_1,jackie reed,6110,137000,huntsville,2016,8.0,1799.0,0.1,0.0,lose,1,0.26,0.74,R,0.83,0.17,M,0.08,0.88,0.03,0.01,0.0,caucasian,,,0.515712929235461,0.609276483658383,0.309345803197319,0.0607403135675294,0.0372666549024695,3,237.00175000000002,5.3
4835000_2005_11_houston_TX_Mayor_mayor_1,anthony dutrow,50871,4835000,houston,2005,11.0,1797.0,0.01,0.0,lose,1,,,,1.0,0.0,M,0.02,0.94,0.03,0.0,0.0,caucasian,,,0.499420653998524,0.49892821845768,0.24527160434818,0.4060788108491,0.217980464170445,5,188.9083333333333,5.5
4829000_2000_5_garland_TX_Mayor_mayor_1,annie dickson,50217,4829000,garland,2000,5.0,1796.0,0.18,0.0,lose,1,0.98,0.02,D,0.03,0.97,F,1.0,0.0,0.0,0.0,0.0,black,-0.68,5000036121726572.0,0.504388973341737,0.652714953097772,0.118687664528568,0.255793259426792,0.193768306699789,3,166.58333333333334,4.2
2743000_2009_11_minneapolis_MN_Mayor_mayor_1,al flowers,24161,2743000,minneapolis,2009,11.0,1795.0,0.04,0.0,lose,1,,,,1.0,0.0,M,0.94,0.05,0.0,0.01,0.0,black,,,0.497095780858572,0.639329482973372,0.185241390138969,0.101895286702459,0.111739793235409,11,215.25424999999998,5.8
3410000_2013_11_camden_NJ_Mayor_mayor_1,amir khan,29017,3410000,camden,2013,11.0,1792.0,0.2,0.0,lose,1,0.73,0.27,D,0.99,0.01,M,0.11,0.51,0.1,0.28,0.0,caucasian,,,0.518417907112553,0.193456724427725,0.460579823000009,0.482275555531285,0.215461530146615,6,229.58608333333333,8.1
937000_1995_11_hartford_CT_Mayor_mayor_1,elizabeth horton sheff,78887,937000,hartford,1995,11.0,1788.0,0.15,0.0,lose,1,0.95,0.05,D,0.02,0.98,F,1.0,0.0,0.0,0.0,0.0,black,-0.33,5000002402716975.0,0.522737058549905,0.338519539040372,0.384691438777051,0.360512557269201,0.245268038423728,2,148.225,6.1
656000_2003_3_pasadena_CA_Mayor_mayor_1,philip koebel,72103,656000,pasadena,2003,3.0,1785.0,0.15,0.0,lose,1,0.92,0.08,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.511433083467525,0.54100251757623,0.133020122491156,0.334817727349575,0.266814056048551,2,179.86666666666667,5.8
2665440_2013_11_pontiac_MI_Mayor_mayor_1,leon jukowski,23117,2665440,pontiac,2013,11.0,1784.0,0.31,1.0,lose,1,0.92,0.08,D,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.511708993456426,0.354546158715903,0.516511851249607,0.172519352128563,0.0648473728227364,2,229.58608333333333,8.1
3663000_2013_11_rochester_NY_Mayor_mayor_1,alex white,35633,3663000,rochester,2013,11.0,1784.0,0.05,0.0,lose,1,,,,,,,,,,,,,-0.77,3090036988.0,0.516327295523655,0.449319713373597,0.411688671654681,0.172049696728012,0.0769341002113883,3,229.58608333333333,8.1
1825000_2011_11_fort wayne_IN_Mayor_mayor_1,d haley ahrendt,12772,1825000,fort wayne,2011,11.0,1781.0,0.04,0.0,lose,1,,,,,,,0.01,0.98,0.0,0.0,0.0,caucasian,,,0.516065262957411,0.735919175714686,0.15374621556855,0.0808167583717829,0.068451298016606,3,218.0761666666667,9.6
1349756_2001_11_marietta_GA_Mayor_mayor_1,ansley meaders,5984,1349756,marietta,2001,11.0,1774.0,0.27,1.0,lose,1,,,,0.29,0.71,F,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.498116436241758,0.56106358719919,0.296957394629121,0.172945394071074,0.111544586119961,3,172.1916666666667,4.0
667000_2007_11_san francisco_CA_Mayor_mayor_1,josh wolf,74181,667000,san francisco,2007,11.0,1772.0,0.01,0.0,lose,1,0.69,0.31,D,0.97,0.03,M,0.01,0.98,0.01,0.0,0.0,caucasian,-1.08,36020991265.0,0.492423664048248,0.488348810340252,0.0658561467092392,0.148153601852613,0.395379757999755,12,201.55833333333337,4.6
603666_2015_11_baldwin park_CA_Mayor_mayor_1,cruz herrera baca,59814,603666,baldwin park,2015,11.0,1771.0,0.43,0.0,lose,1,0.91,0.09,D,0.73,0.27,M,0.0,0.0,1.0,0.0,0.0,hispanic,-0.57,2521786958.0,0.499867954858003,0.429100101143444,0.0137371488460641,0.773001145986617,0.34802152194453,3,236.715,6.2
4748000_2003_10_memphis_TN_Mayor_mayor_1,randle catron,47496,4748000,memphis,2003,10.0,1767.0,0.02,0.0,lose,1,1.0,0.0,D,0.97,0.03,M,0.76,0.21,0.01,0.01,0.01,black,,,0.526360574771096,0.329070470484098,0.619845833028522,0.0402747798912382,0.0376073149628764,8,179.86666666666667,5.8
4824000_2009_5_el paso_TX_Mayor_mayor_1,carlos rivera,50019,4824000,el paso,2009,5.0,1767.0,0.06,0.0,lose,1,0.86,0.14,D,1.0,0.0,M,0.0,0.1,0.9,0.0,0.0,hispanic,-0.94,33168705361.0,0.520928977070589,0.800861903015031,0.0336310614245143,0.802753609509116,0.130361962986335,6,215.25424999999998,5.8
4957300_2005_11_orem_UT_Mayor_mayor_1,david workman,52900,4957300,orem,2005,11.0,1763.0,0.2,0.0,lose,1,0.27,0.73,R,0.99,0.01,M,0.01,0.98,0.01,0.0,0.0,caucasian,,,0.502215819643925,0.876385010227113,0.0052434980100841,0.12331134257936,0.0833957932373112,2,188.9083333333333,5.5
658072_2000_11_pomona_CA_Mayor_mayor_1,ric belluscio,72522,658072,pomona,2000,11.0,1762.0,0.13,1.0,lose,1,,,,0.97,0.03,M,0.04,0.91,0.04,0.01,0.0,caucasian,,,0.494022331792364,0.417593812929425,0.0963250888120263,0.644731824476661,0.423394191593131,5,166.58333333333334,4.2
658072_2020_11_pomona_CA_Mayor_mayor_1,mohammad h. kamyab,72514,658072,pomona,2020,11.0,1756.0,0.04,0.0,lose,1,0.85,0.15,D,1.0,0.0,M,0.09,0.47,0.17,0.27,0.0,caucasian,,,0.505896497578987,0.475188720772096,0.0564946882247436,0.717079804742164,0.102477514470235,5,255.65258333333335,3.7
664000_2012_6_sacramento_CA_Mayor_mayor_1,richard jones,73410,664000,sacramento,2012,6.0,1754.0,0.03,0.0,lose,1,0.1,0.9,R,0.99,0.01,M,0.26,0.73,0.01,0.0,0.0,caucasian,1.1,4189399920.0,0.512641771701901,0.452838566877739,0.143543165730332,0.272566541295528,0.294548974105639,4,224.923,8.9
4819972_1996_5_denton_TX_Mayor_mayor_1,derrel balls,49727,4819972,denton,1996,5.0,1750.0,0.36,0.0,lose,1,,,,0.97,0.03,M,0.1,0.71,0.12,0.07,0.0,caucasian,,,0.513149359378169,0.781545160365461,0.0928355715713832,0.134085713118326,0.105986699184396,2,152.38333333333335,5.6
3457000_2014_5_paterson_NJ_Mayor_mayor_1,jeffrey jones,29444,3457000,paterson,2014,5.0,1749.0,0.08,1.0,lose,1,1.0,0.0,D,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.515572179961225,0.329252902873551,0.294320599677666,0.589025561393968,0.182313171950445,8,232.95174999999998,7.4
4827000_2001_5_fort worth_TX_Mayor_mayor_1,l harris,50187,4827000,fort worth,2001,5.0,1748.0,0.17,0.0,lose,1,,,,1.0,0.0,M,0.96,0.03,0.0,0.0,0.0,black,,,0.507009863798508,0.598311352238069,0.201214091776283,0.30231091520094,0.166976096800035,2,172.1916666666667,4.0
203000_2006_4_anchorage_AK_Mayor_mayor_1,nick moe,14530,203000,anchorage,2006,4.0,1747.0,0.02,0.0,lose,1,0.98,0.02,D,1.0,0.0,M,0.02,0.97,0.0,0.0,0.0,caucasian,-0.78,4894257395.0,0.492933470700206,0.684709802985875,0.0567186283918777,0.0681007877207769,0.109357445628854,4,195.26666666666665,5.1
4872176_1996_5_temple_TX_Mayor_mayor_1,j perry,52463,4872176,temple,1996,5.0,1746.0,0.66,1.0,win,1,0.17,0.83,R,,,,0.0,1.0,0.0,0.0,0.0,caucasian,,32076519977.0,0.520614255197168,0.709803022910345,0.167440954734207,0.161764273907528,0.103910259326052,2,152.38333333333335,5.6
650398_2002_11_national city_CA_Mayor_mayor_1,george h. waters,71112,650398,national city,2002,11.0,1746.0,0.24,1.0,lose,1,0.15,0.85,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.492562241869947,0.36557635626079,0.055041228388074,0.598598672348442,0.517072459844486,3,177.04166666666666,4.7
3651000_2013_11_new york_NY_Mayor_mayor_1,michael sÃ¡nchez,35597,3651000,new york,2013,11.0,1746.0,0.0,0.0,lose,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.524456288503903,0.43620147648282,0.251764785301421,0.287250789531368,0.222597754049593,18,229.58608333333333,8.1
658072_2020_11_pomona_CA_Mayor_mayor_1,jesus villagomez campos,72511,658072,pomona,2020,11.0,1742.0,0.04,0.0,lose,1,,,,1.0,0.0,M,0.0,0.15,0.83,0.02,0.0,hispanic,,,0.505896497578987,0.475188720772096,0.0564946882247436,0.717079804742164,0.102477514470235,5,255.65258333333335,3.7
653000_2014_11_oakland_CA_Mayor_mayor_1,jason anderson,71397,653000,oakland,2014,11.0,1741.0,0.01,0.0,lose,1,,,,1.0,0.0,M,0.71,0.27,0.0,0.02,0.0,black,,,0.51580348552398,0.349114721007672,0.263109991509775,0.260285913061242,0.248451303241947,16,232.95174999999998,7.4
4835000_2013_11_houston_TX_Mayor_mayor_1,don cook,50642,4835000,houston,2013,11.0,1740.0,0.01,0.0,lose,1,0.71,0.29,D,1.0,0.0,M,0.01,0.98,0.0,0.0,0.0,caucasian,-1.1,2504782537.0,0.498969428856896,0.524659653821978,0.23396156446878,0.441529378229579,0.172677456842221,9,229.58608333333333,8.1
3436000_2009_5_jersey city_NJ_Mayor_mayor_1,daniel levin,29204,3436000,jersey city,2009,5.0,1739.0,0.05,0.0,lose,1,0.89,0.11,D,1.0,0.0,M,0.05,0.92,0.02,0.01,0.0,caucasian,-0.86,100044740.0,0.506655409082724,0.32801966701767,0.260967710391947,0.276413245052058,0.360281861207604,5,215.25424999999998,5.8
3240000_1995_5_las vegas_NV_Mayor_mayor_1,william seffel,26853,3240000,las vegas,1995,5.0,1737.0,0.06,0.0,lose,1,0.16,0.84,R,1.0,0.0,M,0.01,0.79,0.13,0.07,0.0,caucasian,,3771387957.0,0.492416769422165,0.741384331093019,0.108965813852833,0.1807128760543,0.121230159645772,6,148.225,6.1
667000_2018_6_san francisco_CA_Mayor_mayor_1,amy farah weiss,74155,667000,san francisco,2018,6.0,1735.0,0.01,0.0,lose,1,0.97,0.03,D,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,,5000035726502631.0,0.490497272370885,0.468230001189169,0.053791128030891,0.15213809912069,0.355775397190742,9,245.121,4.4
653000_2018_11_oakland_CA_Mayor_mayor_1,nancy sidebotham,71352,653000,oakland,2018,11.0,1733.0,0.01,0.0,lose,1,0.81,0.19,D,0.0,1.0,F,0.03,0.96,0.01,0.0,0.0,caucasian,,,0.516652681063214,0.352908960038296,0.246045230508826,0.267022005788949,0.186169198758747,10,245.121,4.4
946450_2005_11_meriden_CT_Mayor_mayor_1,arline j. dunlop,79011,946450,meriden,2005,11.0,1732.0,0.17,0.0,lose,1,0.05,0.95,R,0.02,0.98,F,0.06,0.92,0.01,0.01,0.0,caucasian,1.16,5000004110320504.0,0.515910717294454,0.768601343866201,0.0804948794771671,0.250048938340836,0.114372395712242,2,188.9083333333333,5.5
655156_2009_11_palmdale_CA_Mayor_mayor_1,desmond kester,71866,655156,palmdale,2009,11.0,1732.0,0.21,0.0,lose,1,0.84,0.16,D,0.99,0.01,M,0.48,0.47,0.02,0.04,0.0,black,,2536792222.0,0.511589735228982,0.496089370259283,0.148108881583977,0.527311386109099,0.29347498472688,2,215.25424999999998,5.8
1723074_2015_4_elgin_IL_Mayor_mayor_1,joseph galvan,11344,1723074,elgin,2015,4.0,1732.0,0.3,0.0,lose,1,0.1,0.9,R,1.0,0.0,M,0.0,0.11,0.88,0.0,0.0,hispanic,0.71,26722690024.0,0.50278732823222,0.638853578091741,0.0663338887282368,0.446285136897682,0.137946399748611,2,236.715,6.2
3725580_2003_11_gastonia_NC_Mayor_mayor_1,skip mcphail,37973,3725580,gastonia,2003,11.0,1729.0,0.28,0.0,lose,1,,,,0.97,0.03,M,0.29,0.69,0.01,0.0,0.0,caucasian,,,0.527360307709088,0.680266976748733,0.262786437445426,0.0670175177424683,0.0402942883441389,2,179.86666666666667,5.8
137000_2020_8_huntsville_AL_Mayor_mayor_1,jackie reed,6110,137000,huntsville,2020,8.0,1729.0,0.06,0.0,lose,1,0.26,0.74,R,0.83,0.17,M,0.08,0.88,0.03,0.01,0.0,caucasian,,,0.516851069468298,0.613406448916772,0.307442194690626,0.0623232204832356,0.0260321375605828,4,255.65258333333335,3.7
952000_2021_11_new haven_CT_Mayor_mayor_1,john carlson,79080,952000,new haven,2021,11.0,1727.0,0.14,0.0,lose,1,0.0,1.0,R,0.99,0.01,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.48,35128123047.0,,,,,,5,258.85574999999994,8.1
4513330_2003_11_charleston_SC_Mayor_mayor_1,kwadjo campbell,45441,4513330,charleston,2003,11.0,1725.0,0.09,0.0,lose,1,0.0,1.0,R,,,,0.89,0.11,0.0,0.0,0.0,black,,,0.526837373007036,0.652038980367429,0.314196540305526,0.0192102589638821,0.0210587527796292,5,179.86666666666667,5.8
3825700_2002_NA_fargo_ND_Mayor_mayor_1,blair,38559,3825700,fargo,2002,,1724.0,0.14,0.0,lose,1,,,,,,,0.26,0.59,0.08,0.07,0.0,caucasian,,,0.49904539060658,0.933794253898596,0.0135454953120948,0.014678073738578,0.0242363619909763,2,177.04166666666666,4.7
3728080_1995_11_greenville_NC_Mayor_mayor_1,cameron morris,38097,3728080,greenville,1995,11.0,1720.0,0.31,0.0,lose,1,0.44,0.56,R,0.98,0.02,M,0.11,0.88,0.0,0.0,0.0,caucasian,,,0.531958590138796,0.627950228080861,0.341237827151772,0.0144988047534212,0.0217157865928374,2,148.225,6.1
952000_2009_11_new haven_CT_Mayor_mayor_1,ralph ferrucci,79139,952000,new haven,2009,11.0,1720.0,0.17,0.0,lose,1,0.86,0.14,D,0.99,0.01,M,0.06,0.86,0.06,0.01,0.0,caucasian,-0.93,104425206.0,0.518641150269382,0.426454859362795,0.355929293968037,0.268208336300688,0.173664997846747,5,215.25424999999998,5.8
3731400_2010_11_high point_NC_Mayor_mayor_1,dwayne hemingway-el,38191,3731400,high point,2010,11.0,1718.0,0.08,0.0,lose,1,0.85,0.15,D,1.0,0.0,M,0.78,0.2,0.01,0.01,0.0,black,,,0.530501767732416,0.536442115146928,0.329535982217283,0.084764925122879,0.105038755976277,3,214.56466666666668,9.3
4865000_1999_5_san antonio_TX_Mayor_mayor_1,louis podesta,52433,4865000,san antonio,1999,5.0,1716.0,0.04,0.0,lose,1,0.26,0.74,R,1.0,0.0,M,0.05,0.71,0.22,0.02,0.0,caucasian,,,0.516845823373447,0.681365264315838,0.0684627498673615,0.583486147962086,0.209361589520322,5,163.00833333333335,4.5
658072_2020_11_pomona_CA_Mayor_mayor_1,gustavo ernesto nuÃ±ez,72508,658072,pomona,2020,11.0,1714.0,0.04,0.0,lose,1,,,,0.97,0.03,M,0.04,0.15,0.77,0.04,0.0,hispanic,,,0.505896497578987,0.475188720772096,0.0564946882247436,0.717079804742164,0.102477514470235,5,255.65258333333335,3.7
4865000_1999_5_san antonio_TX_Mayor_mayor_1,eloy centeno,52409,4865000,san antonio,1999,5.0,1713.0,0.04,0.0,lose,1,0.87,0.13,D,0.97,0.03,M,0.01,0.01,0.98,0.0,0.0,hispanic,-0.47,3474200895.0,0.516845823373447,0.681365264315838,0.0684627498673615,0.583486147962086,0.209361589520322,5,163.00833333333335,4.5
1245975_2011_3_miramar_FL_Mayor_mayor_1,lori cohen moseley,3878,1245975,miramar,2011,3.0,1713.0,0.59,1.0,win,1,1.0,0.0,D,0.07,0.93,F,0.0,1.0,0.0,0.0,0.0,caucasian,,5000000107086839.0,0.527108908164059,0.411137561682193,0.457369339440203,0.367061700327164,0.0899617706642695,2,218.0761666666667,9.6
4839148_2002_5_killeen_TX_Mayor_mayor_1,maureen jouett,51151,4839148,killeen,2002,5.0,1710.0,0.53,1.0,win,1,0.0,1.0,R,0.0,1.0,F,0.0,1.0,0.0,0.0,0.0,caucasian,1.29,5000003723257112.0,0.500620854133938,0.456509539747208,0.336125774710377,0.188269219807732,0.140352027043719,2,177.04166666666666,4.7
2836000_2021_6_jackson_MS_Mayor_mayor_1,charlotte reeves,24679,2836000,jackson,2021,6.0,1705.0,0.09,0.0,lose,1,1.0,0.0,D,0.0,1.0,F,0.59,0.39,0.01,0.0,0.0,black,1.39,5000002327669397.0,,,,,,5,258.85574999999994,8.1
3451000_2010_5_newark_NJ_Mayor_mayor_1,yvonne garrett moore,29386,3451000,newark,2010,5.0,1703.0,0.04,0.0,lose,1,0.89,0.11,D,0.0,1.0,F,0.99,0.01,0.0,0.0,0.0,black,,5000000107142373.0,0.505246445839648,0.263094464891391,0.523507974309014,0.33826225012629,0.168809987731832,4,214.56466666666668,9.3
632548_2013_11_hawthorne_CA_Mayor_mayor_1,chris brown,67731,632548,hawthorne,2013,11.0,1695.0,0.4,0.0,win,1,,,,1.0,0.0,M,1.0,0.0,0.0,0.0,0.0,black,,,0.515504572953649,0.338542172550218,0.268795528525364,0.534681257175936,0.261801927107695,3,229.58608333333333,8.1
4955980_2015_11_ogden_UT_Mayor_mayor_1,sebastian benitez,52870,4955980,ogden,2015,11.0,1694.0,0.2,0.0,lose,1,0.11,0.89,R,0.99,0.01,M,0.01,0.34,0.64,0.0,0.0,hispanic,,,0.489892569195024,0.796083527828461,0.0203788902268483,0.310186658210167,0.093260836468853,2,236.715,6.2
1207300_2020_3_boca raton_FL_Mayor_mayor_1,bernard korn,2016,1207300,boca raton,2020,3.0,1693.0,0.11,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.01,0.98,0.01,0.0,0.0,caucasian,,,0.519945007592235,0.866499774284894,0.0453071777403866,0.145288710140764,0.0293634833996799,2,255.65258333333335,3.7
3457000_2014_5_paterson_NJ_Mayor_mayor_1,rigo rodriguez,29475,3457000,paterson,2014,5.0,1692.0,0.07,0.0,lose,1,0.94,0.06,D,0.99,0.01,M,0.0,0.0,1.0,0.0,0.0,hispanic,-0.34,2959997647.0,0.515572179961225,0.329252902873551,0.294320599677666,0.589025561393968,0.182313171950445,8,232.95174999999998,7.4
4715160_2006_11_clarksville_TN_Mayor_mayor_1,mark hiehle,46689,4715160,clarksville,2006,11.0,1691.0,0.07,0.0,lose,1,,,,0.99,0.01,M,0.02,0.91,0.07,0.0,0.0,caucasian,,,0.50679719386636,0.664931326779996,0.231922516427325,0.0796576849977563,0.0538135799959673,11,195.26666666666665,5.1
4872176_2000_5_temple_TX_Mayor_mayor_1,keifer marshall,52464,4872176,temple,2000,5.0,1689.0,0.51,1.0,win,1,0.8,0.2,D,0.97,0.03,M,0.0,1.0,0.0,0.0,0.0,caucasian,0.05,2227626444.0,0.521554096195473,0.697618960267087,0.164875077961625,0.17822944564699,0.108467549620281,2,166.58333333333334,4.2
624680_2018_11_fontana_CA_Mayor_mayor_1,hafsa sharafat,66238,624680,fontana,2018,11.0,1687.0,0.04,0.0,lose,1,0.92,0.08,D,0.23,0.77,F,0.53,0.2,0.07,0.19,0.0,black,,,0.50164101098037,0.393503626278356,0.0906974649209151,0.690476458346126,0.126121524400998,5,245.121,4.4
3735200_1993_NA_kannapolis_NC_Mayor_mayor_1,bachman brown,38205,3735200,kannapolis,1993,,1686.0,0.45,1.0,lose,1,0.98,0.02,D,,,,0.22,0.72,0.04,0.02,0.0,caucasian,,,0.530940262026283,0.802474493270268,0.175275162192635,0.0234028534211245,0.0168517562450952,2,140.3083333333333,7.5
3735200_1997_NA_kannapolis_NC_Mayor_mayor_1,ray moss,38208,3735200,kannapolis,1997,,1686.0,0.52,0.0,win,1,0.07,0.93,R,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.522580079785464,0.788164263032925,0.169122648564425,0.0462104654538883,0.0318225605489004,2,156.85833333333332,5.4
3944856_2015_11_lorain_OH_Mayor_mayor_1,jessie mae tower,40434,3944856,lorain,2015,11.0,1685.0,0.13,0.0,lose,1,0.0,1.0,R,0.16,0.84,F,0.05,0.93,0.02,0.0,0.0,caucasian,0.89,5000000108961478.0,0.523068637416739,0.694754736394008,0.176838858909046,0.26873634112609,0.0476903492839203,3,236.715,6.2
627000_2012_6_fresno_CA_Mayor_mayor_1,rick morse,66687,627000,fresno,2012,6.0,1683.0,0.04,0.0,lose,1,,,,1.0,0.0,M,0.0,1.0,0.0,0.0,0.0,caucasian,,,0.508630187650737,0.517722992364952,0.0810379575502508,0.474508384516504,0.311131126622827,6,224.923,8.9
177256_1997_8_tuscaloosa_AL_Mayor_mayor_1,sarah mcbroom,11882,177256,tuscaloosa,1997,8.0,1682.0,0.13,0.0,lose,1,0.68,0.32,D,0.02,0.98,F,0.03,0.96,0.0,0.0,0.0,caucasian,,5000002407716520.0,0.523554539284512,0.567210696847056,0.405565063599755,0.0121343852389762,0.0195822079187341,3,156.85833333333332,5.4
640130_2020_4_lancaster_CA_Mayor_mayor_1,david paul,69407,640130,lancaster,2020,4.0,1678.0,0.13,0.0,lose,1,,,,0.99,0.01,M,0.01,0.98,0.0,0.01,0.0,caucasian,,,0.497195462434288,0.615734336091757,0.210290011821818,0.41548029277863,0.0465641270719622,5,255.65258333333335,3.7
4530850_2003_11_greenville_SC_Mayor_mayor_1,billy mitchell,45519,4530850,greenville,2003,11.0,1675.0,0.32,0.0,lose,1,0.08,0.92,R,0.99,0.01,M,0.25,0.75,0.0,0.0,0.0,caucasian,1.14,2386687561.0,0.524405985483398,0.626702161820359,0.327572510668136,0.0417705583370579,0.0308570683025228,2,179.86666666666667,5.8
4865000_2011_5_san antonio_TX_Mayor_mayor_1,james rodriguez,52427,4865000,san antonio,2011,5.0,1675.0,0.04,0.0,lose,1,,,,0.99,0.01,M,0.01,0.1,0.88,0.02,0.0,hispanic,,,0.511483695742512,0.733545931577756,0.0688431417157982,0.633055527370954,0.148858575194092,5,218.0761666666667,9.6
4261000_1997_11_pittsburgh_PA_Mayor_mayor_1,edwin fruit,43935,4261000,pittsburgh,1997,11.0,1672.0,0.02,0.0,lose,1,,,,1.0,0.0,M,0.0,0.98,0.01,0.0,0.0,caucasian,,,0.527798646093564,0.689783235889549,0.267220387493735,0.0120711577191056,0.0298335944156493,3,156.85833333333332,5.4
952000_2017_11_new haven_CT_Mayor_mayor_1,marcus paca,79136,952000,new haven,2017,11.0,1672.0,0.15,0.0,lose,1,1.0,0.0,D,1.0,0.0,M,0.72,0.17,0.05,0.06,0.0,black,-0.46,3803315426.0,0.522904288547064,0.438423489249727,0.334660346306911,0.30077889882982,0.0880482926411767,3,240.00541666666666,4.9
980000_2013_11_waterbury_CT_Mayor_mayor_1,lawrence depillo,79393,980000,waterbury,2013,11.0,1668.0,0.14,0.0,lose,1,0.79,0.21,D,1.0,0.0,M,0.01,0.97,0.01,0.0,0.0,caucasian,0.06,29075838415.0,0.523096159689391,0.594129536461827,0.205522378163833,0.330807265454979,0.118961780977088,4,229.58608333333333,8.1
